execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,device_type
14,2023-06-02 12:22:34.586108,75.8,86.2,230400,26,True,9.0,23,
15,2023-06-02 12:22:34.625519,75.0,86.2,230400,26,True,14.0,23,
15,2023-06-02 12:22:34.664935,73.0,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:34.704156,74.6,86.2,230400,26,True,9.0,23,
15,2023-06-02 12:22:34.743522,72.4,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:34.783062,74.6,86.1,230400,26,True,16.0,23,
15,2023-06-02 12:22:34.822442,75.8,86.1,230400,26,True,5.0,23,
15,2023-06-02 12:22:34.861969,73.4,86.1,230400,26,True,9.0,23,
15,2023-06-02 12:22:34.900969,75.8,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:34.939583,72.9,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:34.978116,75.8,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:35.017623,73.8,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:35.056247,74.2,86.1,230400,26,True,1.0,23,
15,2023-06-02 12:22:35.094709,72.9,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:35.134230,75.0,86.1,230400,26,True,5.0,23,
15,2023-06-02 12:22:35.173891,75.0,86.1,230400,26,True,2.0,23,
15,2023-06-02 12:22:35.212292,73.8,86.1,230400,26,True,2.0,23,
15,2023-06-02 12:22:35.251802,73.4,86.1,230400,26,True,2.0,23,
15,2023-06-02 12:22:35.291315,72.4,86.1,230400,26,True,2.0,23,
14,2023-06-02 12:22:35.329414,75.0,86.1,230400,26,True,3.0,23,
14,2023-06-02 12:22:35.368294,74.6,86.1,230400,26,True,2.0,23,
14,2023-06-02 12:22:35.407506,72.4,86.1,230400,26,True,5.0,23,
15,2023-06-02 12:22:35.447042,77.3,86.1,230400,26,True,7.0,23,
16,2023-06-02 12:22:35.488132,81.2,86.1,230400,26,True,7.0,23,
16,2023-06-02 12:22:35.526655,72.9,86.1,230400,26,True,5.0,23,
15,2023-06-02 12:22:35.564328,74.6,86.1,230400,26,True,17.0,23,
15,2023-06-02 12:22:35.603229,72.9,86.1,230400,26,True,8.0,23,
15,2023-06-02 12:22:35.641762,75.4,86.1,230400,26,True,9.0,23,
15,2023-06-02 12:22:35.681175,75.0,86.1,230400,26,True,9.0,23,
17,2023-06-02 12:22:35.723415,76.6,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:35.761350,75.8,86.1,230400,26,True,8.0,23,
16,2023-06-02 12:22:35.800280,74.6,86.1,230400,26,True,21.0,23,
16,2023-06-02 12:22:35.839237,74.6,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:35.877844,73.0,86.1,230400,26,True,11.0,23,
15,2023-06-02 12:22:35.915792,75.8,86.1,230400,26,True,12.0,23,
16,2023-06-02 12:22:35.955459,78.3,86.1,230400,26,True,10.0,23,
16,2023-06-02 12:22:35.994843,79.7,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:36.034191,81.0,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:36.072829,74.6,86.1,230400,26,True,22.0,23,
15,2023-06-02 12:22:36.110311,72.9,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:36.150594,75.8,86.1,230400,26,True,11.0,23,
15,2023-06-02 12:22:36.189726,74.6,86.1,230400,26,True,13.0,23,
16,2023-06-02 12:22:36.229227,74.2,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:36.267537,73.3,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:36.306814,74.6,86.1,230400,26,True,22.0,23,
16,2023-06-02 12:22:36.346159,73.4,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:36.386165,80.3,86.1,230400,26,True,9.0,23,
17,2023-06-02 12:22:36.425720,81.0,86.1,230400,26,True,12.0,23,
17,2023-06-02 12:22:36.465350,81.0,86.1,230400,26,True,9.0,23,
16,2023-06-02 12:22:36.503469,75.4,86.1,230400,26,True,9.0,23,
17,2023-06-02 12:22:36.543779,82.4,86.1,230400,26,True,12.0,23,
14,2023-06-02 12:22:36.579937,84.7,86.1,230400,26,True,23.0,23,
20,2023-06-02 12:22:36.625270,79.7,86.1,230400,26,True,9.0,23,
16,2023-06-02 12:22:36.660255,75.9,86.1,230400,26,True,13.0,23,
18,2023-06-02 12:22:36.701106,77.8,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:36.738095,76.3,86.1,230400,26,True,11.0,23,
16,2023-06-02 12:22:36.777098,75.8,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:36.815329,73.3,86.1,230400,26,True,11.0,23,
15,2023-06-02 12:22:36.854625,76.6,86.1,230400,26,True,25.0,23,
15,2023-06-02 12:22:36.893228,74.6,86.1,230400,26,True,8.0,23,
14,2023-06-02 12:22:36.931829,74.6,86.1,230400,26,True,14.0,23,
14,2023-06-02 12:22:36.970340,72.9,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:37.009912,73.8,86.1,230400,26,True,10.0,23,
18,2023-06-02 12:22:37.053767,76.1,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:37.089633,74.1,86.1,230400,26,True,19.0,23,
14,2023-06-02 12:22:37.127577,73.7,86.1,230400,26,True,9.0,23,
17,2023-06-02 12:22:37.169287,76.5,86.1,230400,26,True,6.0,23,
17,2023-06-02 12:22:37.207881,76.9,86.1,230400,26,True,9.0,23,
16,2023-06-02 12:22:37.247185,72.9,86.1,230400,26,True,8.0,23,
17,2023-06-02 12:22:37.286509,76.2,86.1,230400,26,True,7.0,23,
17,2023-06-02 12:22:37.325867,75.0,86.1,230400,26,True,3.0,23,
15,2023-06-02 12:22:37.364083,74.6,86.1,230400,26,True,5.0,23,
16,2023-06-02 12:22:37.403408,72.4,86.1,230400,26,True,5.0,23,
15,2023-06-02 12:22:37.442676,75.4,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:37.481477,75.8,86.1,230400,26,True,16.0,23,
15,2023-06-02 12:22:37.520185,74.6,86.1,230400,26,True,17.0,23,
20,2023-06-02 12:22:37.564300,81.9,86.1,230400,26,True,56.0,23,
16,2023-06-02 12:22:37.598746,80.0,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:37.638064,81.0,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:37.676660,75.0,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:37.715345,71.9,86.1,230400,26,True,13.0,23,
16,2023-06-02 12:22:37.756370,83.3,86.2,230400,26,True,12.0,23,
17,2023-06-02 12:22:37.796475,82.3,86.2,230400,26,True,12.0,23,
16,2023-06-02 12:22:37.834507,81.4,86.2,230400,26,True,9.0,23,
16,2023-06-02 12:22:37.873189,75.8,86.2,230400,26,True,12.0,23,
15,2023-06-02 12:22:37.911085,74.6,86.2,230400,26,True,13.0,23,
16,2023-06-02 12:22:37.950551,75.0,86.2,230400,26,True,14.0,23,
16,2023-06-02 12:22:37.990578,75.0,86.2,230400,26,True,12.0,23,
16,2023-06-02 12:22:38.029069,76.2,86.2,230400,26,True,12.0,23,
15,2023-06-02 12:22:38.068223,75.0,86.2,230400,26,True,16.0,23,
16,2023-06-02 12:22:38.107819,74.6,86.2,230400,26,True,9.0,23,
15,2023-06-02 12:22:38.146114,74.6,86.2,230400,26,True,26.0,23,
15,2023-06-02 12:22:38.185398,75.0,86.2,230400,26,True,12.0,23,
15,2023-06-02 12:22:38.224571,75.0,86.2,230400,26,True,12.0,23,
15,2023-06-02 12:22:38.263764,73.2,86.2,230400,26,True,4.0,23,
15,2023-06-02 12:22:38.303018,75.4,86.2,230400,26,True,5.0,23,
15,2023-06-02 12:22:38.342295,74.6,86.2,230400,26,True,7.0,23,
15,2023-06-02 12:22:38.380861,75.4,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:38.420248,74.6,86.2,230400,26,True,24.0,23,
14,2023-06-02 12:22:38.459495,72.9,86.2,230400,26,True,13.0,23,
14,2023-06-02 12:22:38.498814,74.2,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:38.538045,75.0,86.2,230400,26,True,10.0,23,
15,2023-06-02 12:22:38.577457,75.4,86.2,230400,26,True,3.0,23,
15,2023-06-02 12:22:38.616912,74.6,86.2,230400,26,True,6.0,23,
28,2023-06-02 12:22:38.669820,81.0,86.2,230400,26,True,11.0,23,
16,2023-06-02 12:22:38.696690,86.4,86.2,230400,26,True,4.0,23,
14,2023-06-02 12:22:38.734188,74.1,86.2,230400,26,True,3.0,23,
17,2023-06-02 12:22:38.776068,78.3,86.2,230400,26,True,4.0,23,
14,2023-06-02 12:22:38.811962,75.4,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:38.851306,72.9,86.2,230400,26,True,5.0,23,
15,2023-06-02 12:22:38.891185,76.9,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:38.928792,76.2,86.2,230400,26,True,13.0,23,
15,2023-06-02 12:22:38.968307,74.6,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:39.006927,72.4,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:39.046306,75.4,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:39.085500,75.0,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:39.124593,74.6,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:39.163700,72.4,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:39.202789,76.2,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:39.241633,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:39.280452,75.0,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:39.319203,71.9,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:39.358159,76.6,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:39.397016,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:39.435972,75.0,86.2,230400,26,True,16.0,23,
14,2023-06-02 12:22:39.474509,73.7,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:39.514058,74.6,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:39.552628,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:39.592142,75.0,86.2,230400,26,True,10.0,23,
16,2023-06-02 12:22:39.634022,77.8,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:39.670938,75.9,86.2,230400,26,True,8.0,23,
24,2023-06-02 12:22:39.720095,80.5,86.2,230400,26,True,13.0,23,
15,2023-06-02 12:22:39.750007,80.0,86.2,230400,26,True,7.0,23,
15,2023-06-02 12:22:39.789797,75.0,86.2,230400,26,True,8.0,23,
16,2023-06-02 12:22:39.830626,79.7,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:39.868650,76.2,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:39.907398,73.7,86.2,230400,26,True,4.0,23,
14,2023-06-02 12:22:39.945694,74.6,86.2,230400,26,True,15.0,23,
14,2023-06-02 12:22:39.984963,76.2,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:40.024207,75.0,86.2,230400,26,True,5.0,23,
15,2023-06-02 12:22:40.063788,75.0,86.2,230400,26,True,7.0,23,
15,2023-06-02 12:22:40.103289,72.4,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:40.143235,75.4,86.2,230400,26,True,5.0,23,
15,2023-06-02 12:22:40.182367,76.6,86.2,230400,26,True,5.0,23,
15,2023-06-02 12:22:40.221112,76.2,86.2,230400,26,True,4.0,23,
14,2023-06-02 12:22:40.260508,75.0,86.2,230400,26,True,3.0,23,
14,2023-06-02 12:22:40.299251,74.1,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:40.338010,75.4,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:40.377188,75.0,86.2,230400,26,True,16.0,23,
14,2023-06-02 12:22:40.416102,76.6,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:40.454923,72.4,86.2,230400,26,True,46.0,23,
15,2023-06-02 12:22:40.494932,75.0,86.2,230400,26,True,34.0,23,
14,2023-06-02 12:22:40.532706,76.2,86.2,230400,26,True,29.0,23,
14,2023-06-02 12:22:40.571810,74.6,86.2,230400,26,True,31.0,23,
14,2023-06-02 12:22:40.610564,72.4,86.2,230400,26,True,26.0,23,
14,2023-06-02 12:22:40.649454,75.4,86.2,230400,26,True,34.0,23,
14,2023-06-02 12:22:40.688858,76.2,86.2,230400,26,True,28.0,23,
15,2023-06-02 12:22:40.728350,74.6,86.2,230400,26,True,45.0,23,
26,2023-06-02 12:22:40.778721,79.5,86.2,230400,26,True,31.0,23,
15,2023-06-02 12:22:40.806606,77.8,86.2,230400,26,True,20.0,23,
17,2023-06-02 12:22:40.847307,75.4,86.2,230400,26,True,24.0,23,
14,2023-06-02 12:22:40.883483,75.4,86.2,230400,26,True,28.0,23,
13,2023-06-02 12:22:40.921490,75.8,86.2,230400,26,True,26.0,23,
13,2023-06-02 12:22:40.960491,75.8,86.2,230400,26,True,30.0,23,
13,2023-06-02 12:22:40.999209,72.4,86.2,230400,26,True,4.0,23,
13,2023-06-02 12:22:41.037806,75.0,86.2,230400,26,True,4.0,23,
13,2023-06-02 12:22:41.076531,75.0,86.2,230400,26,True,5.0,23,
13,2023-06-02 12:22:41.115606,71.9,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:41.155239,76.2,86.2,230400,26,True,13.0,23,
14,2023-06-02 12:22:41.194869,74.6,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:41.234387,74.6,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:41.273363,76.2,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:41.312005,75.4,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:41.350491,73.7,86.2,230400,26,True,11.0,23,
14,2023-06-02 12:22:41.390255,75.4,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:41.428575,76.2,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:41.468475,75.4,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:41.506810,73.7,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:41.546315,74.6,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:41.586022,76.6,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:41.624527,76.2,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:41.664489,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:41.703776,74.6,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:41.742984,75.8,86.2,230400,26,True,18.0,23,
15,2023-06-02 12:22:41.782440,76.6,86.2,230400,26,True,8.0,23,
20,2023-06-02 12:22:41.827474,80.6,86.1,230400,26,True,12.0,23,
18,2023-06-02 12:22:41.863678,83.9,86.1,230400,26,True,8.0,23,
16,2023-06-02 12:22:41.900339,76.2,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:41.939158,73.3,86.1,230400,26,True,12.0,23,
15,2023-06-02 12:22:41.978068,75.4,86.1,230400,26,True,8.0,23,
14,2023-06-02 12:22:42.016133,75.4,86.1,230400,26,True,22.0,23,
14,2023-06-02 12:22:42.055441,72.9,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:42.094873,74.2,86.1,230400,26,True,13.0,23,
15,2023-06-02 12:22:42.135037,75.4,86.1,230400,26,True,10.0,23,
16,2023-06-02 12:22:42.174740,75.4,86.1,230400,26,True,13.0,23,
15,2023-06-02 12:22:42.213079,75.0,86.1,230400,26,True,11.0,23,
15,2023-06-02 12:22:42.251818,75.4,86.1,230400,26,True,19.0,23,
14,2023-06-02 12:22:42.290219,71.7,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:42.329156,74.6,86.1,230400,26,True,8.0,23,
16,2023-06-02 12:22:42.369856,76.9,86.1,230400,26,True,10.0,23,
15,2023-06-02 12:22:42.407308,71.4,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:42.446199,74.2,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:42.485111,74.2,86.1,230400,26,True,11.0,23,
14,2023-06-02 12:22:42.523877,73.4,86.1,230400,26,True,19.0,23,
14,2023-06-02 12:22:42.562443,71.9,86.1,230400,26,True,8.0,23,
14,2023-06-02 12:22:42.602255,74.6,86.1,230400,26,True,11.0,23,
14,2023-06-02 12:22:42.641000,74.6,86.1,230400,26,True,12.0,23,
14,2023-06-02 12:22:42.679776,74.6,86.1,230400,26,True,9.0,23,
19,2023-06-02 12:22:42.723722,72.3,86.1,230400,26,True,10.0,23,
14,2023-06-02 12:22:42.757272,76.8,86.1,230400,26,True,18.0,23,
14,2023-06-02 12:22:42.796715,75.0,86.1,230400,26,True,9.0,23,
19,2023-06-02 12:22:42.841841,81.4,86.1,230400,26,True,8.0,23,
26,2023-06-02 12:22:42.887417,84.3,86.1,230400,26,True,5.0,23,
21,2023-06-02 12:22:42.921151,89.5,86.1,230400,26,True,8.0,23,
21,2023-06-02 12:22:42.961418,85.7,86.1,230400,26,True,8.0,23,
20,2023-06-02 12:22:42.999804,87.3,86.2,230400,26,True,9.0,23,
19,2023-06-02 12:22:43.037758,79.7,86.2,230400,26,True,17.0,23,
19,2023-06-02 12:22:43.076409,77.4,86.2,230400,26,True,8.0,23,
16,2023-06-02 12:22:43.112917,75.4,86.2,230400,26,True,9.0,23,
16,2023-06-02 12:22:43.151880,78.1,86.2,230400,26,True,11.0,23,
16,2023-06-02 12:22:43.190720,74.6,86.2,230400,26,True,10.0,23,
15,2023-06-02 12:22:43.228481,77.8,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:43.267118,74.1,86.2,230400,26,True,19.0,23,
15,2023-06-02 12:22:43.306291,75.8,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:43.344610,76.2,86.2,230400,26,True,11.0,23,
15,2023-06-02 12:22:43.383967,74.6,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:43.422664,73.7,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:43.461590,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:43.500444,76.6,86.2,230400,26,True,8.0,23,
13,2023-06-02 12:22:43.538717,71.9,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:43.578461,75.0,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:43.617045,75.0,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:43.656081,76.2,86.2,230400,26,True,7.0,23,
15,2023-06-02 12:22:43.695853,77.8,86.2,230400,26,True,8.0,23,
15,2023-06-02 12:22:43.735081,73.3,86.2,230400,26,True,13.0,23,
14,2023-06-02 12:22:43.773283,79.4,86.2,230400,26,True,23.0,23,
14,2023-06-02 12:22:43.812294,75.0,86.2,230400,26,False,23.0,23,
14,2023-06-02 12:22:43.851144,74.1,86.2,230400,26,True,34.0,23,
13,2023-06-02 12:22:43.889307,75.0,86.2,230400,26,True,10.0,23,
15,2023-06-02 12:22:43.930157,75.4,86.2,230400,26,True,12.0,23,
24,2023-06-02 12:22:43.977512,81.6,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:44.005362,79.1,86.2,230400,26,False,9.0,23,
16,2023-06-02 12:22:44.048043,75.7,86.2,230400,26,True,45.0,23,
14,2023-06-02 12:22:44.085047,74.1,86.2,230400,26,True,20.0,23,
14,2023-06-02 12:22:44.123687,74.1,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:44.162953,73.4,86.2,230400,26,True,16.0,23,
14,2023-06-02 12:22:44.201571,75.8,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:44.240065,75.0,86.2,230400,26,True,20.0,23,
13,2023-06-02 12:22:44.279286,71.9,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:44.318408,73.4,86.2,230400,26,True,34.0,23,
13,2023-06-02 12:22:44.356927,74.6,86.2,230400,26,True,21.0,23,
14,2023-06-02 12:22:44.397299,73.8,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:44.436564,74.6,86.2,230400,26,True,10.0,23,
13,2023-06-02 12:22:44.475197,71.2,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:44.514589,73.4,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:44.554995,76.6,86.2,230400,26,True,31.0,23,
13,2023-06-02 12:22:44.594421,73.4,86.2,230400,26,True,14.0,23,
13,2023-06-02 12:22:44.633783,76.6,86.2,230400,26,True,17.0,23,
13,2023-06-02 12:22:44.673064,75.4,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:44.712256,75.0,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:44.751628,73.3,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:44.791026,74.6,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:44.830429,75.4,86.2,230400,26,True,24.0,23,
14,2023-06-02 12:22:44.870157,75.4,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:44.908459,75.0,86.2,230400,26,True,14.0,23,
13,2023-06-02 12:22:44.947511,74.6,86.2,230400,26,True,5.0,23,
13,2023-06-02 12:22:44.986916,74.6,86.2,230400,26,True,9.0,23,
19,2023-06-02 12:22:45.032308,80.0,86.2,230400,26,True,8.0,23,
13,2023-06-02 12:22:45.064688,80.4,86.2,230400,26,True,16.0,23,
14,2023-06-02 12:22:45.104552,75.0,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:45.143522,72.4,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:45.182649,74.6,86.2,230400,26,True,3.0,23,
14,2023-06-02 12:22:45.221254,76.6,86.2,230400,26,True,3.0,23,
13,2023-06-02 12:22:45.260453,74.6,86.2,230400,26,True,3.0,23,
13,2023-06-02 12:22:45.299728,72.4,86.2,230400,26,True,3.0,23,
13,2023-06-02 12:22:45.338915,74.6,86.2,230400,26,True,1.0,23,
13,2023-06-02 12:22:45.377948,75.0,86.2,230400,26,True,3.0,23,
13,2023-06-02 12:22:45.416590,74.6,86.2,230400,26,True,5.0,23,
13,2023-06-02 12:22:45.456736,73.4,86.2,230400,26,True,2.0,23,
13,2023-06-02 12:22:45.495909,74.6,86.2,230400,26,True,2.0,23,
13,2023-06-02 12:22:45.534890,72.9,86.2,230400,26,True,2.0,23,
13,2023-06-02 12:22:45.573420,74.6,86.2,230400,26,True,2.0,23,
13,2023-06-02 12:22:45.611996,75.0,86.2,230400,26,True,3.0,23,
13,2023-06-02 12:22:45.651605,71.9,86.2,230400,26,True,2.0,23,
13,2023-06-02 12:22:45.691179,73.4,86.2,230400,26,True,5.0,23,
13,2023-06-02 12:22:45.729720,75.0,86.2,230400,26,True,7.0,23,
13,2023-06-02 12:22:45.769312,74.6,86.2,230400,26,True,7.0,23,
13,2023-06-02 12:22:45.808872,75.4,86.2,230400,26,True,5.0,23,
13,2023-06-02 12:22:45.847763,72.9,86.2,230400,26,True,17.0,23,
14,2023-06-02 12:22:45.887228,75.0,86.2,230400,26,True,8.0,23,
13,2023-06-02 12:22:45.926288,75.0,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:45.965762,74.6,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:46.005154,75.4,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:46.044533,75.0,86.2,230400,26,True,8.0,23,
22,2023-06-02 12:22:46.092661,80.5,86.2,230400,26,True,21.0,23,
14,2023-06-02 12:22:46.124098,80.4,86.2,230400,26,True,11.0,23,
14,2023-06-02 12:22:46.162596,71.9,86.2,230400,26,True,11.0,23,
14,2023-06-02 12:22:46.202196,75.0,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:46.240923,74.6,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:46.279351,72.9,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:46.318557,75.0,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:46.357803,74.6,86.2,230400,26,True,22.0,23,
13,2023-06-02 12:22:46.397163,74.6,86.2,230400,26,True,12.0,23,
13,2023-06-02 12:22:46.436265,75.0,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:46.475279,72.9,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:46.514063,74.6,86.2,230400,26,True,10.0,23,
13,2023-06-02 12:22:46.552896,74.6,86.2,230400,26,True,12.0,23,
13,2023-06-02 12:22:46.591890,75.0,86.2,230400,26,True,22.0,23,
13,2023-06-02 12:22:46.630944,72.4,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:46.670141,76.2,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:46.709138,75.8,86.2,230400,26,True,12.0,23,
13,2023-06-02 12:22:46.748112,76.6,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:46.786815,72.9,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:46.825451,74.6,86.2,230400,26,True,12.0,23,
13,2023-06-02 12:22:46.864282,74.6,86.2,230400,26,True,23.0,23,
13,2023-06-02 12:22:46.903055,72.4,86.2,230400,26,True,9.0,23,
13,2023-06-02 12:22:46.941708,76.2,86.2,230400,26,True,13.0,23,
13,2023-06-02 12:22:46.980548,75.4,86.2,230400,26,True,11.0,23,
13,2023-06-02 12:22:47.019435,72.9,86.2,230400,26,True,11.0,23,
14,2023-06-02 12:22:47.058864,74.6,86.2,230400,26,True,10.0,23,
13,2023-06-02 12:22:47.097995,75.8,86.2,230400,26,True,11.0,23,
20,2023-06-02 12:22:47.144092,78.9,86.2,230400,26,True,25.0,23,
16,2023-06-02 12:22:47.178818,78.8,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:47.217063,76.2,86.2,230400,26,True,14.0,23,
14,2023-06-02 12:22:47.255548,72.9,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:47.295238,74.6,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:47.333771,76.6,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:47.373513,75.0,86.2,230400,26,True,19.0,23,
13,2023-06-02 12:22:47.411616,73.3,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:47.451054,75.0,86.2,230400,26,True,6.0,23,
14,2023-06-02 12:22:47.490369,74.2,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:47.529727,75.0,86.2,230400,26,True,8.0,23,
14,2023-06-02 12:22:47.569082,75.0,86.2,230400,26,True,7.0,23,
14,2023-06-02 12:22:47.608563,75.4,86.2,230400,26,True,3.0,23,
14,2023-06-02 12:22:47.648080,74.6,86.2,230400,26,True,5.0,23,
14,2023-06-02 12:22:47.687385,73.3,86.2,230400,26,True,5.0,23,
12,2023-06-02 12:22:47.725528,74.6,86.2,230400,26,True,12.0,23,
13,2023-06-02 12:22:47.765418,73.8,86.2,230400,26,True,16.0,23,
13,2023-06-02 12:22:47.803896,74.6,86.2,230400,26,True,17.0,23,
15,2023-06-02 12:22:47.843416,82.8,86.2,230400,26,True,56.0,23,
14,2023-06-02 12:22:47.880984,76.6,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:47.921036,75.4,86.2,230400,26,True,10.0,23,
14,2023-06-02 12:22:47.959876,74.6,86.2,230400,26,True,10.0,23,
15,2023-06-02 12:22:47.999608,75.4,86.2,230400,26,True,13.0,23,
15,2023-06-02 12:22:48.039059,80.0,86.2,230400,26,True,12.0,23,
15,2023-06-02 12:22:48.077926,76.9,86.2,230400,26,True,12.0,23,
14,2023-06-02 12:22:48.116260,74.6,86.2,230400,26,True,9.0,23,
14,2023-06-02 12:22:48.154816,73.7,86.2,230400,26,True,12.0,23,
