timestamp,cpu,device,disable_aci,gpu
2023-10-06 09:31:02.238863,43,Xavier,False,1
2023-10-06 09:31:05.109224,21,Xavier,False,1
2023-10-06 09:31:07.873141,19,Xavier,False,1
2023-10-06 09:31:10.657844,32,Xavier,False,1
2023-10-06 09:31:13.924149,28,Xavier,False,1
2023-10-06 09:31:16.473071,20,Xavier,False,1
2023-10-06 09:31:19.042431,25,Xavier,False,1
2023-10-06 09:31:22.005230,34,Xavier,False,1
2023-10-06 09:31:24.992931,23,Xavier,False,1
2023-10-06 09:31:27.942730,24,Xavier,False,1
2023-10-06 09:31:30.808220,30,Xavier,False,1
2023-10-06 09:31:33.879870,42,Xavier,False,1
2023-10-06 09:31:36.440157,25,Xavier,False,1
2023-10-06 09:31:39.511456,20,Xavier,False,1
2023-10-06 09:31:42.276867,40,Xavier,False,1
2023-10-06 09:31:44.834435,0,Xavier,False,1
2023-10-06 09:31:47.396207,40,Xavier,False,1
2023-10-06 09:31:49.851752,27,Xavier,False,1
2023-10-06 09:31:52.208539,33,Xavier,False,1
2023-10-06 09:31:54.871183,22,Xavier,False,1
2023-10-06 09:31:57.223563,44,Xavier,False,1
2023-10-06 09:31:59.580290,37,Xavier,False,1
2023-10-06 09:32:01.825323,20,Xavier,False,1
2023-10-06 09:32:04.392316,25,Xavier,False,1
2023-10-06 09:32:06.954342,25,Xavier,False,1
2023-10-06 09:32:09.307419,50,Xavier,False,1
2023-10-06 09:32:11.559705,22,Xavier,False,1
2023-10-06 09:32:14.018160,12,Xavier,False,1
2023-10-06 09:32:16.680727,33,Xavier,False,1
2023-10-06 09:32:19.035307,25,Xavier,False,1
2023-10-06 09:32:21.595504,30,Xavier,False,1
2023-10-06 09:32:23.846189,25,Xavier,False,1
2023-10-06 09:32:26.203936,25,Xavier,False,1
2023-10-06 09:32:28.430130,22,Xavier,False,1
2023-10-06 09:32:30.913638,12,Xavier,False,1
2023-10-06 09:32:33.573238,28,Xavier,False,1
2023-10-06 09:32:35.828254,12,Xavier,False,1
2023-10-06 09:32:38.183598,30,Xavier,False,1
