part_delay,utilization,batch_size,distance
54,40.4,12,9.0
45,39.6,12,30.0
72,41.4,12,11.0
55,40.6,12,48.0
62,40.3,12,19.0
72,41.4,12,18.0
66,42.1,12,47.0
58,38.8,12,22.0
63,40.7,12,18.0
62,40.3,12,22.0
57,38.6,12,22.0
60,39.8,12,31.0
63,40.7,12,31.0
62,40.3,12,19.0
49,38.3,12,22.0
62,40.6,12,6.0
56,37.9,12,48.0
68,42.6,12,19.0
56,38.2,12,31.0
68,39.8,12,13.0
60,39.8,12,32.0
63,40.7,12,19.0
66,42.1,12,26.0
55,37.5,12,32.0
63,40.9,12,15.0
63,41.0,12,22.0
56,38.3,12,20.0
63,41.0,12,12.0
68,42.6,12,33.0
68,42.6,12,29.0
63,40.7,12,32.0
63,41.0,12,35.0
68,42.8,12,13.0
63,40.7,12,20.0
73,44.5,12,12.0
57,33.3,12,56.0
60,39.8,12,47.0
64,41.2,12,32.0
65,41.7,12,11.0
50,38.6,12,8.0
56,41.4,12,10.0
63,40.7,12,9.0
59,39.3,12,20.0
62,40.3,12,42.0
65,41.7,12,28.0
334,82.6,12,56.0
49,37.9,12,13.0
66,42.0,12,4.0
60,39.8,12,14.0
53,39.7,12,35.0
63,40.7,12,21.0
60,39.6,12,7.0
63,40.9,12,24.0
73,44.5,12,16.0
62,40.3,12,35.0
57,41.5,13,17.0
56,41.0,13,25.0
57,41.5,13,43.0
60,43.0,13,8.0
56,41.3,13,2.0
56,41.0,13,4.0
92,47.2,13,21.0
56,41.0,13,16.0
80,43.8,13,15.0
54,40.5,13,29.0
94,47.6,13,23.0
60,42.7,13,16.0
60,43.0,13,23.0
99,44.0,13,20.0
60,42.9,13,23.0
100,49.2,13,20.0
62,43.8,13,36.0
68,45.8,13,15.0
56,41.0,13,20.0
84,47.7,13,20.0
82,44.3,13,8.0
60,42.9,13,19.0
75,45.1,13,23.0
56,41.0,13,20.0
59,42.6,13,37.0
56,41.3,13,12.0
329,85.7,13,56.0
92,47.2,13,21.0
55,40.8,13,22.0
63,44.2,13,31.0
54,40.5,13,31.0
56,41.0,13,24.0
58,42.1,13,20.0
64,44.6,13,16.0
66,45.3,13,32.0
95,48.0,13,20.0
99,44.0,13,34.0
84,47.7,13,23.0
105,43.5,13,8.0
66,45.0,13,9.0
56,41.0,13,18.0
54,40.5,13,13.0
57,41.8,13,18.0
61,43.2,13,22.0
71,43.7,13,23.0
60,43.0,13,23.0
54,40.5,13,19.0
269,47.6,13,14.0
103,50.0,13,26.0
54,40.5,13,53.0
65,44.9,13,47.0
92,47.2,13,16.0
63,44.2,13,19.0
66,45.0,13,18.0
58,41.9,13,9.0
58,41.9,13,17.0
61,43.3,13,5.0
54,40.5,13,31.0
56,41.0,13,26.0
335,53.1,13,77.0
62,43.7,13,5.0
55,40.8,13,26.0
61,43.3,13,15.0
60,42.9,13,23.0
60,42.9,13,17.0
60,42.9,13,13.0
97,43.5,13,11.0
336,86.4,13,56.0
54,40.5,13,8.0
60,42.9,13,32.0
60,42.7,13,38.0
157,44.7,13,20.0
57,41.5,13,14.0
55,40.8,13,22.0
62,43.7,13,19.0
108,44.1,13,13.0
64,44.3,13,58.0
88,46.0,13,19.0
61,43.3,13,11.0
56,41.0,13,13.0
62,43.7,13,20.0
47,40.8,13,26.0
109,44.4,13,33.0
66,45.0,13,5.0
101,49.6,13,2.0
62,43.7,13,12.0
64,44.5,13,15.0
60,42.9,13,53.0
56,41.3,13,14.0
56,41.0,13,19.0
89,46.3,13,21.0
86,45.5,13,20.0
54,40.2,13,29.0
76,42.5,13,12.0
55,40.8,13,9.0
54,40.5,13,4.0
54,40.5,13,31.0
55,40.7,13,14.0
92,47.2,13,23.0
75,44.9,13,34.0
81,44.2,13,24.0
60,42.9,13,13.0
61,43.3,13,8.0
71,43.8,13,29.0
66,45.2,13,19.0
54,40.5,13,20.0
53,40.0,13,11.0
60,42.9,13,27.0
94,47.7,13,15.0
56,41.0,13,20.0
58,42.1,13,17.0
87,45.8,13,27.0
61,43.3,13,14.0
55,40.8,13,10.0
60,43.0,13,11.0
60,42.9,13,24.0
60,42.9,13,20.0
60,42.9,13,44.0
55,40.8,13,37.0
60,42.9,13,11.0
60,42.9,13,13.0
61,43.3,13,26.0
60,42.9,13,19.0
60,43.0,13,38.0
60,42.9,13,17.0
60,42.9,13,31.0
95,48.1,13,34.0
54,40.5,13,23.0
66,45.0,13,14.0
100,44.4,13,22.0
109,44.4,13,4.0
58,42.1,13,21.0
54,40.5,13,23.0
100,44.4,13,13.0
96,43.3,13,2.0
54,40.2,13,8.0
56,41.3,13,9.0
72,44.2,13,19.0
90,41.9,13,11.0
56,41.0,13,20.0
52,43.3,13,23.0
83,44.6,13,4.0
59,42.5,13,58.0
55,40.8,13,25.0
54,40.5,13,21.0
97,43.7,13,9.0
55,40.7,13,4.0
56,41.3,13,18.0
53,40.0,13,15.0
60,42.9,13,2.0
80,43.8,13,15.0
54,40.5,13,29.0
103,43.0,13,16.0
69,43.0,13,2.0
71,43.7,13,29.0
56,41.0,13,19.0
56,41.0,13,5.0
59,42.5,13,13.0
55,40.8,13,8.0
60,42.9,13,28.0
60,43.0,13,4.0
83,44.6,13,34.0
56,41.0,13,10.0
89,49.2,13,29.0
60,43.0,13,20.0
60,42.9,13,11.0
57,41.5,13,19.0
63,44.2,13,19.0
60,42.9,13,15.0
55,40.8,13,15.0
86,45.5,13,11.0
54,40.5,13,11.0
332,82.4,13,56.0
101,49.6,13,29.0
89,46.3,13,26.0
91,46.8,13,19.0
55,40.8,13,24.0
56,41.0,13,32.0
56,41.3,13,26.0
66,45.0,13,31.0
94,47.6,13,16.0
56,41.0,13,5.0
57,41.5,13,77.0
1193,77.6,13,15.0
92,47.1,13,22.0
64,44.5,13,67.0
54,40.5,13,26.0
58,41.9,13,28.0
57,41.8,13,8.0
62,43.7,13,21.0
59,42.5,13,19.0
103,43.0,13,28.0
82,47.2,13,13.0
62,43.8,13,21.0
56,41.3,13,27.0
61,43.3,13,18.0
54,40.5,13,25.0
63,44.1,13,20.0
62,43.7,13,16.0
57,41.8,13,31.0
55,44.5,13,18.0
109,44.3,13,27.0
62,43.8,13,21.0
62,43.8,13,9.0
139,54.9,13,18.0
58,42.1,13,11.0
71,43.8,13,5.0
60,42.9,13,53.0
75,45.0,13,21.0
60,42.9,13,20.0
89,46.5,13,13.0
60,42.9,13,19.0
62,43.7,13,31.0
61,43.3,13,11.0
56,41.0,13,14.0
135,45.8,13,20.0
64,44.5,13,22.0
95,48.0,13,19.0
67,42.5,13,29.0
61,43.3,13,18.0
54,40.5,13,26.0
75,45.2,13,11.0
59,42.4,13,29.0
56,41.3,13,13.0
86,45.5,13,15.0
57,41.5,13,20.0
54,40.5,13,22.0
115,45.7,13,13.0
92,47.2,13,21.0
56,41.0,13,23.0
55,40.7,13,15.0
59,42.3,13,25.0
92,42.3,13,23.0
90,46.7,13,8.0
62,43.8,13,23.0
103,42.9,13,4.0
98,48.8,13,43.0
56,41.2,13,11.0
54,44.2,13,11.0
59,42.5,13,13.0
154,47.4,13,28.0
56,41.0,13,13.0
60,42.9,13,16.0
62,43.5,13,26.0
58,41.9,13,29.0
60,42.9,13,55.0
61,43.2,13,36.0
55,40.8,13,21.0
64,41.2,13,18.0
53,40.0,13,62.0
56,41.0,13,16.0
60,42.9,13,31.0
64,44.5,13,26.0
90,46.7,13,14.0
57,41.6,13,15.0
101,49.6,13,20.0
55,40.8,13,13.0
56,41.3,13,28.0
54,40.5,13,16.0
57,41.5,13,21.0
58,42.1,13,15.0
60,42.9,13,29.0
62,43.8,13,5.0
58,42.1,13,18.0
57,41.8,13,26.0
97,48.4,13,23.0
66,45.0,13,55.0
80,43.7,13,23.0
56,41.0,13,29.0
83,44.7,13,19.0
62,43.7,13,31.0
54,40.5,13,17.0
60,42.9,13,11.0
53,40.0,13,29.0
101,49.6,13,12.0
62,43.7,13,28.0
61,43.3,13,29.0
60,42.9,13,43.0
62,43.7,13,18.0
151,48.5,13,13.0
62,43.7,13,51.0
56,41.3,13,20.0
56,41.0,13,18.0
59,42.5,13,36.0
63,40.7,13,6.0
64,44.6,13,77.0
64,44.6,13,18.0
100,49.2,13,11.0
94,47.7,13,22.0
56,41.0,13,27.0
54,40.5,13,19.0
63,44.2,13,21.0
71,43.8,13,20.0
98,48.8,13,4.0
56,41.0,13,16.0
55,40.7,13,29.0
58,42.1,13,11.0
56,41.2,13,23.0
55,40.8,13,25.0
67,45.4,13,20.0
56,41.0,13,67.0
60,42.9,13,12.0
86,45.4,13,6.0
84,45.0,13,19.0
66,45.0,13,26.0
54,40.5,13,19.0
54,40.2,13,11.0
91,46.8,13,21.0
60,42.9,13,27.0
62,43.8,13,9.0
59,42.6,13,18.0
83,44.7,13,19.0
56,41.0,13,18.0
107,46.1,13,17.0
56,41.0,13,19.0
66,45.1,13,27.0
60,42.9,13,11.0
62,43.8,13,22.0
55,40.8,13,22.0
60,42.9,13,12.0
69,46.2,13,20.0
87,45.9,13,46.0
63,44.1,13,16.0
59,42.3,13,26.0
78,45.9,13,17.0
334,82.6,13,56.0
89,46.3,13,26.0
58,41.9,13,20.0
61,43.3,13,31.0
60,42.9,13,18.0
61,43.3,13,47.0
81,46.8,13,11.0
54,40.5,13,23.0
54,40.2,13,16.0
62,43.8,13,29.0
59,42.5,13,20.0
421,64.8,13,20.0
59,42.4,13,36.0
53,40.0,13,15.0
87,45.9,13,77.0
62,43.8,13,16.0
56,41.0,13,9.0
59,42.3,13,17.0
54,40.5,13,11.0
66,42.1,13,21.0
107,44.0,13,62.0
54,40.5,13,9.0
56,41.0,13,16.0
101,42.6,13,24.0
56,41.0,13,28.0
61,43.3,13,31.0
60,43.0,13,26.0
54,40.5,13,77.0
60,42.9,13,9.0
54,40.5,13,44.0
56,41.0,13,15.0
54,40.5,13,16.0
61,43.3,13,26.0
61,43.3,13,38.0
62,43.8,13,17.0
54,40.2,13,67.0
54,40.2,13,19.0
61,43.3,13,25.0
95,43.1,13,11.0
56,41.0,13,16.0
52,43.0,13,10.0
54,40.5,13,23.0
81,44.2,13,18.0
96,41.2,13,9.0
59,42.5,13,9.0
54,40.2,13,24.0
55,40.7,13,18.0
54,40.5,13,26.0
56,41.0,13,11.0
108,44.1,13,20.0
57,45.3,13,22.0
101,42.5,13,16.0
62,43.7,13,26.0
55,40.8,13,13.0
60,42.9,13,20.0
61,43.4,13,22.0
96,43.4,13,55.0
63,44.2,13,18.0
57,41.5,13,24.0
57,41.7,13,11.0
80,43.7,13,14.0
63,44.1,13,11.0
75,45.1,13,25.0
62,43.8,13,17.0
56,41.0,13,62.0
76,45.5,13,51.0
56,41.0,13,13.0
57,41.8,13,10.0
101,49.6,13,12.0
55,40.8,13,44.0
71,43.7,13,12.0
107,44.0,13,17.0
55,40.8,13,51.0
59,42.4,13,21.0
91,46.8,13,20.0
95,48.1,13,22.0
95,48.1,13,6.0
76,45.5,13,24.0
59,42.5,13,19.0
58,42.1,13,2.0
54,40.2,13,8.0
60,42.9,13,8.0
56,41.0,13,13.0
54,40.5,13,19.0
99,48.9,13,16.0
63,44.1,13,27.0
63,44.2,13,62.0
56,41.0,13,24.0
66,45.0,13,20.0
56,41.3,13,22.0
84,45.0,13,11.0
68,45.9,13,21.0
59,42.5,13,15.0
148,48.0,13,13.0
62,43.8,13,9.0
56,41.0,13,28.0
56,41.0,13,24.0
106,43.7,13,32.0
61,43.3,13,18.0
54,40.5,13,12.0
59,42.4,13,20.0
101,49.6,13,16.0
106,45.7,13,8.0
94,47.7,13,32.0
101,42.6,13,13.0
82,44.5,13,26.0
95,48.0,13,26.0
59,42.4,13,15.0
1412,92.2,13,19.0
107,46.0,13,37.0
54,40.5,13,20.0
95,43.0,13,25.0
64,44.5,13,12.0
55,40.8,13,13.0
87,45.9,13,20.0
59,42.5,13,6.0
64,44.6,13,62.0
71,43.7,13,29.0
56,41.0,13,21.0
56,41.2,13,20.0
60,42.9,13,15.0
103,50.0,13,34.0
62,43.7,13,18.0
61,43.2,13,13.0
49,41.8,13,17.0
98,48.8,13,19.0
54,40.2,13,11.0
54,44.1,13,19.0
56,41.0,13,55.0
54,40.5,13,58.0
62,43.7,13,25.0
61,43.2,13,19.0
57,41.8,13,34.0
57,41.5,13,21.0
56,41.3,13,18.0
56,41.3,13,11.0
61,43.3,13,16.0
60,42.9,13,20.0
60,42.9,13,32.0
64,44.5,13,26.0
54,40.5,13,12.0
60,42.9,13,18.0
55,40.8,13,29.0
56,41.0,13,21.0
60,42.9,13,23.0
1490,84.3,13,13.0
61,43.3,13,55.0
54,40.5,13,27.0
59,42.4,13,20.0
54,40.2,13,18.0
124,47.4,13,22.0
64,44.6,13,6.0
54,40.5,13,13.0
55,40.8,13,26.0
61,43.3,13,8.0
84,45.1,13,13.0
54,40.5,13,6.0
56,41.3,13,27.0
60,42.9,13,18.0
60,42.9,13,6.0
61,43.4,13,4.0
107,43.8,13,20.0
54,40.5,13,20.0
62,43.8,13,19.0
109,44.4,13,31.0
82,47.2,13,20.0
60,42.7,13,11.0
55,40.7,13,51.0
61,43.3,13,22.0
61,43.4,13,10.0
54,40.2,13,20.0
56,41.0,13,18.0
56,41.0,13,11.0
61,43.3,13,19.0
95,48.0,13,16.0
88,46.0,13,20.0
61,43.3,13,34.0
60,43.0,13,18.0
59,42.5,13,19.0
61,43.2,13,13.0
58,41.9,13,26.0
59,42.4,13,28.0
56,41.2,13,21.0
87,45.9,13,23.0
54,40.5,13,20.0
60,42.9,13,38.0
60,43.0,13,38.0
56,41.0,13,25.0
61,43.3,13,9.0
55,40.8,13,14.0
56,41.3,13,11.0
61,43.3,13,47.0
97,43.7,13,23.0
98,43.8,13,29.0
60,42.9,13,13.0
61,43.3,13,8.0
60,42.9,13,26.0
56,41.0,13,11.0
54,43.8,13,20.0
53,40.0,13,13.0
59,42.4,13,22.0
55,40.7,13,62.0
106,43.7,13,23.0
60,42.9,13,27.0
338,49.7,13,20.0
98,43.8,13,58.0
80,43.8,13,25.0
94,47.7,13,15.0
64,44.6,13,21.0
100,44.4,13,8.0
56,41.2,13,11.0
56,41.2,13,28.0
77,40.3,13,13.0
66,45.1,13,44.0
69,46.3,13,14.0
106,45.7,13,67.0
60,42.9,13,2.0
357,84.6,13,56.0
56,41.3,13,16.0
56,41.0,13,67.0
101,49.6,13,67.0
86,45.5,13,19.0
95,48.0,13,22.0
60,42.7,13,44.0
55,40.8,13,25.0
56,41.0,13,51.0
60,42.9,13,21.0
314,84.3,13,56.0
106,48.2,13,31.0
89,46.3,13,24.0
59,42.3,13,34.0
100,49.2,13,11.0
62,43.8,13,23.0
86,45.5,13,18.0
56,41.0,13,17.0
97,43.6,13,22.0
61,43.2,13,18.0
54,40.5,13,20.0
57,41.6,13,22.0
86,45.5,13,19.0
64,44.4,13,77.0
63,44.2,13,15.0
59,42.5,13,19.0
55,40.8,13,37.0
89,46.4,13,16.0
59,42.5,13,20.0
54,40.5,13,6.0
61,43.2,13,22.0
75,45.1,13,21.0
55,40.8,13,11.0
57,41.5,13,18.0
61,43.2,13,21.0
54,40.5,13,67.0
57,41.5,13,18.0
59,42.5,13,2.0
59,42.4,13,21.0
67,45.4,13,23.0
102,44.9,13,12.0
56,41.0,13,55.0
147,46.2,13,46.0
56,41.0,13,8.0
56,41.2,13,29.0
69,42.9,13,9.0
89,46.3,13,18.0
57,41.8,13,8.0
102,44.9,13,20.0
61,43.3,13,24.0
60,42.9,13,46.0
63,44.2,13,14.0
55,40.8,13,23.0
62,43.7,13,18.0
103,50.0,13,17.0
61,43.3,13,20.0
84,47.7,13,9.0
60,42.9,13,29.0
58,42.1,13,20.0
77,42.9,13,11.0
54,40.2,13,11.0
93,47.5,13,4.0
64,44.5,13,34.0
59,42.5,13,21.0
95,48.0,13,23.0
95,48.0,13,37.0
60,42.9,13,15.0
112,44.9,13,18.0
58,42.1,13,18.0
60,42.9,13,19.0
54,40.5,13,21.0
90,46.7,13,53.0
57,41.5,13,46.0
95,48.0,13,22.0
54,40.5,13,23.0
60,42.9,13,19.0
57,41.8,13,23.0
62,43.8,13,19.0
53,39.7,13,23.0
56,41.0,13,16.0
54,44.1,13,22.0
60,42.9,13,8.0
116,50.4,13,51.0
107,44.0,13,11.0
55,40.8,13,20.0
86,45.5,13,14.0
66,45.0,13,26.0
60,42.9,13,18.0
61,43.1,13,18.0
56,41.0,13,26.0
54,40.5,13,18.0
60,42.9,13,33.0
55,40.8,13,31.0
61,43.3,13,18.0
55,40.8,13,26.0
98,41.9,13,20.0
92,42.4,13,13.0
61,43.3,13,20.0
94,40.8,13,21.0
62,43.8,13,19.0
59,42.5,13,20.0
64,44.3,13,5.0
60,42.9,13,18.0
96,48.2,13,10.0
87,45.9,13,62.0
105,50.4,13,11.0
73,44.5,13,18.0
1965,82.6,13,18.0
64,44.5,13,20.0
65,44.9,13,21.0
370,85.7,13,56.0
53,39.7,13,29.0
60,42.9,13,18.0
72,44.2,13,20.0
106,43.6,13,25.0
76,48.8,13,31.0
87,45.9,13,21.0
60,42.9,13,32.0
56,41.0,13,15.0
61,43.3,13,20.0
100,44.3,13,21.0
75,45.1,13,22.0
54,40.2,13,21.0
54,40.5,13,21.0
60,42.9,13,22.0
60,42.9,13,23.0
49,41.5,13,18.0
55,40.8,13,58.0
95,43.0,13,19.0
60,42.9,13,21.0
87,45.8,13,14.0
164,45.9,13,62.0
60,42.9,13,17.0
61,43.3,13,20.0
55,40.7,13,13.0
67,42.5,13,10.0
54,40.5,13,5.0
59,42.5,13,33.0
62,43.7,13,16.0
60,42.9,13,2.0
56,41.0,13,23.0
86,48.5,13,18.0
57,41.7,13,8.0
62,43.8,13,11.0
54,40.2,13,26.0
66,45.0,13,13.0
106,43.7,13,38.0
52,42.9,13,34.0
54,40.5,13,4.0
54,40.5,13,21.0
57,41.5,13,19.0
56,41.0,13,20.0
107,43.8,13,46.0
90,41.9,13,23.0
57,41.5,13,34.0
61,43.3,13,19.0
61,43.2,13,11.0
62,43.7,13,14.0
54,40.5,13,18.0
60,42.9,13,18.0
61,43.3,13,46.0
60,42.9,13,4.0
62,43.8,13,17.0
54,40.5,13,33.0
149,46.6,13,22.0
57,41.8,13,18.0
54,40.2,13,29.0
61,43.3,13,19.0
64,44.5,13,11.0
55,40.8,13,27.0
54,40.5,13,14.0
94,47.6,13,18.0
112,45.0,13,2.0
95,48.0,13,24.0
55,40.8,13,58.0
59,42.5,13,20.0
74,44.6,13,37.0
95,48.0,13,13.0
59,42.5,13,25.0
54,40.5,13,14.0
54,40.5,13,19.0
78,43.1,13,10.0
74,39.5,13,11.0
101,47.0,13,23.0
61,43.3,13,21.0
60,42.9,13,23.0
54,40.5,13,34.0
60,42.9,13,12.0
93,47.5,13,21.0
54,40.5,13,9.0
102,44.9,13,24.0
80,43.7,13,2.0
97,48.4,13,6.0
56,41.0,13,20.0
65,44.9,13,55.0
62,43.7,13,21.0
61,43.3,13,21.0
61,43.2,13,26.0
55,40.8,13,26.0
61,43.1,13,19.0
54,40.5,13,16.0
64,44.3,13,15.0
101,42.6,13,23.0
56,41.0,13,31.0
94,47.7,13,21.0
54,40.5,13,24.0
55,40.8,13,19.0
60,43.0,13,24.0
54,40.5,13,13.0
54,40.5,13,21.0
60,43.0,13,21.0
56,41.0,13,14.0
56,41.0,13,29.0
97,48.4,13,22.0
56,41.0,13,21.0
86,45.5,13,33.0
61,43.3,13,21.0
56,41.0,13,17.0
54,40.2,13,29.0
60,42.9,13,21.0
56,41.0,13,23.0
55,40.7,13,19.0
63,44.2,13,23.0
91,42.0,13,29.0
56,41.1,13,27.0
56,45.1,13,43.0
56,41.0,13,18.0
60,42.9,13,25.0
61,43.3,13,17.0
61,43.2,13,10.0
56,41.3,13,20.0
462,70.2,13,17.0
60,42.9,13,29.0
55,40.8,13,9.0
92,47.3,13,25.0
97,48.4,13,58.0
60,43.0,13,19.0
97,43.5,13,53.0
59,42.5,13,14.0
60,42.9,13,11.0
107,44.0,13,22.0
98,43.9,13,12.0
97,43.5,13,20.0
62,43.8,13,15.0
122,51.6,13,31.0
98,41.9,13,9.0
134,54.0,13,26.0
61,43.4,13,23.0
85,48.1,13,31.0
63,44.2,13,37.0
56,41.0,13,13.0
58,42.1,13,6.0
60,42.9,13,20.0
56,41.0,13,16.0
54,40.5,13,11.0
66,45.0,13,9.0
54,40.5,13,5.0
62,43.7,13,22.0
59,42.3,13,4.0
81,46.9,13,11.0
61,43.3,13,2.0
56,41.0,13,20.0
60,42.9,13,11.0
54,40.5,13,23.0
57,41.8,13,19.0
64,41.3,13,22.0
84,45.0,13,29.0
56,41.1,13,19.0
56,41.0,13,23.0
97,48.4,13,17.0
54,40.5,13,20.0
60,42.9,13,43.0
55,40.7,13,29.0
56,41.3,13,21.0
54,40.5,13,2.0
60,42.7,13,22.0
60,42.9,13,33.0
59,42.5,13,9.0
63,44.0,13,32.0
61,43.2,13,18.0
59,42.4,13,18.0
61,43.3,13,29.0
66,45.0,13,21.0
61,43.1,13,15.0
60,42.9,13,62.0
178,49.3,13,77.0
56,41.0,13,22.0
54,40.5,13,31.0
61,43.3,13,29.0
64,44.5,13,19.0
80,43.7,13,31.0
54,40.5,13,15.0
60,42.9,13,20.0
465,57.9,13,14.0
59,42.4,13,47.0
453,83.1,13,56.0
55,40.8,13,9.0
60,42.9,13,25.0
56,41.3,13,16.0
60,42.9,13,29.0
54,40.5,13,20.0
54,40.5,13,23.0
54,40.2,13,15.0
62,43.8,13,22.0
61,43.3,13,20.0
56,41.3,13,17.0
56,41.1,13,8.0
86,45.5,13,19.0
60,42.9,13,10.0
56,41.3,13,5.0
81,44.2,13,26.0
69,46.1,13,21.0
60,42.9,13,29.0
62,43.8,13,25.0
56,41.0,13,51.0
63,41.0,13,8.0
57,45.4,13,27.0
54,40.5,13,29.0
56,41.3,13,6.0
85,45.2,13,21.0
54,40.2,13,29.0
99,48.9,13,36.0
96,48.3,13,29.0
87,45.9,13,20.0
56,41.0,13,28.0
81,44.2,13,26.0
683,71.3,13,27.0
60,42.9,13,29.0
71,43.8,13,44.0
60,42.9,13,2.0
56,41.0,13,11.0
58,42.0,13,10.0
87,45.9,13,6.0
61,43.3,13,5.0
98,41.9,13,16.0
56,41.0,13,21.0
62,43.7,13,20.0
91,46.8,13,10.0
56,41.0,13,53.0
54,40.5,13,19.0
57,41.5,13,19.0
62,43.7,13,23.0
100,42.3,13,9.0
94,47.7,13,17.0
55,40.8,13,18.0
61,43.3,13,27.0
66,45.3,13,16.0
64,44.5,13,19.0
56,41.0,13,18.0
60,42.9,13,19.0
60,43.0,13,21.0
81,46.8,13,32.0
56,41.0,13,21.0
115,43.7,13,22.0
54,40.5,13,19.0
60,42.9,13,4.0
97,41.5,13,19.0
76,42.5,13,38.0
60,43.0,13,18.0
56,41.0,13,15.0
56,41.0,13,13.0
1016,84.2,13,10.0
60,42.9,13,18.0
47,40.8,13,15.0
58,42.1,13,34.0
52,42.9,13,21.0
55,40.7,13,31.0
54,44.1,13,18.0
53,40.0,13,29.0
64,44.6,13,26.0
55,40.7,13,11.0
64,44.5,13,26.0
86,45.5,13,25.0
56,41.0,13,23.0
59,42.5,13,9.0
61,43.4,13,19.0
54,40.5,13,34.0
58,42.1,13,36.0
60,42.9,13,13.0
60,42.9,13,25.0
55,40.7,13,29.0
71,43.7,13,23.0
62,43.8,13,36.0
60,42.9,13,31.0
63,44.2,13,47.0
47,40.5,13,18.0
63,44.2,13,19.0
54,40.5,13,58.0
64,41.2,13,10.0
62,43.5,13,20.0
87,45.9,13,11.0
94,47.6,13,46.0
68,42.7,13,18.0
60,42.9,13,17.0
93,42.7,13,18.0
56,41.0,13,20.0
57,41.8,13,11.0
61,43.2,13,13.0
56,41.0,13,25.0
61,43.4,13,58.0
62,43.7,13,10.0
56,41.3,13,26.0
61,43.3,13,20.0
54,40.5,13,34.0
62,43.7,13,47.0
64,44.6,13,15.0
113,45.2,13,14.0
97,43.6,13,31.0
59,42.3,13,13.0
60,42.9,13,13.0
54,40.5,13,13.0
56,41.0,13,11.0
60,42.9,13,26.0
83,44.6,13,18.0
54,40.5,13,12.0
59,42.5,13,18.0
95,43.1,13,24.0
59,42.5,13,22.0
61,43.1,13,20.0
140,46.7,13,8.0
58,42.1,13,5.0
54,40.5,13,21.0
86,45.5,13,38.0
47,40.8,13,16.0
57,41.7,13,29.0
411,85.7,13,56.0
63,44.0,13,13.0
151,48.6,13,8.0
95,41.1,13,19.0
64,44.5,13,8.0
55,40.7,13,19.0
104,43.2,13,67.0
54,40.5,13,21.0
59,42.6,13,10.0
70,40.7,13,11.0
61,43.3,13,11.0
86,45.5,13,25.0
55,40.8,13,13.0
87,45.9,13,18.0
56,41.0,13,20.0
54,40.5,13,31.0
56,41.3,13,22.0
72,44.2,13,21.0
60,42.9,13,26.0
57,41.8,13,20.0
62,43.7,13,43.0
89,46.3,13,18.0
57,41.5,13,20.0
100,44.3,13,6.0
297,82.6,13,56.0
97,43.6,13,6.0
54,40.5,13,5.0
60,43.0,13,20.0
66,45.0,13,8.0
54,40.2,13,25.0
60,42.9,13,28.0
57,41.8,13,23.0
62,43.8,13,67.0
64,44.6,13,18.0
66,45.0,13,18.0
61,43.3,13,36.0
53,40.0,13,16.0
57,41.5,13,23.0
57,41.8,13,47.0
56,41.0,13,32.0
104,43.1,13,77.0
86,45.5,13,16.0
59,42.4,13,15.0
61,43.3,13,21.0
63,44.2,13,6.0
55,40.8,13,4.0
54,40.2,13,15.0
54,40.5,13,33.0
62,43.8,13,6.0
62,43.8,13,77.0
53,40.0,13,21.0
61,43.3,13,11.0
58,42.1,13,23.0
61,43.3,13,14.0
97,48.6,13,58.0
54,40.2,13,26.0
440,68.8,13,26.0
100,42.3,13,20.0
72,44.2,13,18.0
54,40.5,13,22.0
65,41.7,13,12.0
88,46.0,13,28.0
62,43.7,13,25.0
49,41.8,13,13.0
95,48.0,13,28.0
53,43.7,13,44.0
98,43.8,13,17.0
64,44.5,13,20.0
54,40.5,13,12.0
54,40.5,13,51.0
56,41.0,13,46.0
61,43.3,13,23.0
61,43.3,13,27.0
58,42.1,13,16.0
369,51.9,13,20.0
60,42.9,13,36.0
82,47.2,13,27.0
56,41.0,13,19.0
55,40.8,13,6.0
58,42.1,13,18.0
87,45.9,13,11.0
198,47.7,13,53.0
61,43.3,13,6.0
92,47.2,13,33.0
61,43.3,13,23.0
59,42.5,13,34.0
64,44.5,13,31.0
68,45.8,13,18.0
57,41.5,13,21.0
106,43.7,13,51.0
54,40.2,13,23.0
57,41.5,13,4.0
53,40.0,13,23.0
54,40.5,13,19.0
54,40.5,13,9.0
54,40.5,13,15.0
105,43.5,13,43.0
60,42.9,13,25.0
95,48.0,13,2.0
55,40.8,13,18.0
92,47.1,13,55.0
55,40.7,13,20.0
54,40.5,13,62.0
87,45.9,13,18.0
62,43.7,13,8.0
60,42.9,13,19.0
57,41.5,13,21.0
65,41.7,13,16.0
56,41.0,13,28.0
97,43.7,13,20.0
66,45.0,13,21.0
71,43.7,13,21.0
47,40.5,13,20.0
62,43.7,13,22.0
98,43.9,13,28.0
106,43.6,13,46.0
61,43.1,13,10.0
54,40.5,13,36.0
96,43.3,13,2.0
60,42.9,13,28.0
54,40.5,13,23.0
90,46.7,13,55.0
98,48.8,13,17.0
54,40.2,13,21.0
54,40.5,13,20.0
60,42.9,13,18.0
58,41.9,13,33.0
54,40.5,13,23.0
59,42.5,13,22.0
55,40.8,13,22.0
95,48.0,13,31.0
61,43.3,13,14.0
56,41.0,13,22.0
74,44.6,13,5.0
61,43.2,13,31.0
58,42.1,13,13.0
88,48.9,13,29.0
61,37.2,13,8.0
60,42.9,13,5.0
105,43.5,13,19.0
60,42.9,13,21.0
61,43.2,13,2.0
